113.278227	23.134641	163
113.317971	23.014491	10
113.341068	23.124133	239
113.188454	23.132274	2
113.19655	23.13834	34
113.203053	23.405923	1
113.542938	23.111427	4
113.79222	23.171674	152
113.311516	23.127157	0
113.54003	23.127847	44
113.605964	23.118278	17
113.470429	23.096432	4
113.306823	23.022064	60
113.642135	23.1559	2
113.232666	23.157882	421
113.270982	23.122228	170
113.265789	23.126105	66
113.43608	23.141825	28
113.255665	23.112335	22
113.266789	23.127102	9
113.265224	23.121013	6
113.24383	23.12439	38
113.251449	23.13004	274
113.245763	23.128433	61
113.229942	23.276206	30
113.28042	23.06819	0
113.286193	23.068597	172
113.196937	23.140653	69
113.232582	23.273605	23
113.241571	23.141071	0
113.243861	23.281234	0
113.27546	23.10453	4
113.42637	23.19847	73
113.332316	23.129077	2
113.4251	23.19637	35
113.417205	23.191589	0
113.335523	23.13109	2
113.306037	23.069229	274
113.40024	23.195358	0
113.600891	23.111781	12
113.485099	22.97037	5
113.214462	23.408674	0
113.245321	23.39093	0
113.15584	23.46517	0
113.340267	23.132333	1428
113.248703	23.125195	2
113.245277	23.150917	30
113.228122	23.089059	19
113.237053	23.088638	934
113.409576	23.122875	46
113.253826	23.109784	77
113.20263	23.394044	96
113.208958	23.397779	18
113.23636	23.169779	1
113.325469	23.184478	177
113.268257	23.190134	15
113.329894	23.096356	0
113.255243	23.17372	0
113.317291	23.025327	6
113.228124	23.122821	402
113.408717	23.126299	0
113.345528	22.995269	20
113.260697	23.130872	17
113.235437	23.095816	10
113.229638	23.102753	475
113.324192	23.16257	25
113.233229	23.094033	352
113.285663	23.126704	35
113.232292	23.091064	560
113.29271	23.124847	572
113.345724	22.915362	10
113.291693	23.134626	11
113.322923	23.12847	27
113.293804	23.068341	4
113.392283	23.115331	52
113.621647	23.130641	6
113.380058	23.13162	15
113.326035	23.131896	127
113.39589	23.12003	0
113.325957	23.096734	164
113.627091	23.1196	47
113.419298	23.120307	9
113.410969	23.126527	163
113.421172	23.123686	0
113.322925	23.079097	20
113.442685	23.10245	81
113.586739	23.531847	50
113.57555	23.549018	15
113.258228	23.225656	6
113.256271	23.22816	0
113.468329	23.100892	166
113.250885	23.216329	2
113.35161	23.167583	744
113.35263	23.167615	286
113.35259	23.168539	333
113.351607	23.16758	15
113.284843	23.233251	135
113.35014	23.173358	165
113.341117	23.145685	206
113.283636	23.134405	13
113.308626	23.057367	52
113.365699	22.950144	73
113.456903	22.886373	8
113.311488	23.150454	0
113.337946	23.157855	140
113.455972	22.88622	132
113.459879	22.882344	14
113.455454	22.886555	195
113.454574	22.887455	293
113.457157	22.88475	91
113.351224	23.174886	0
113.454968	22.886891	0
113.29616	23.086762	853
113.459919	22.882578	8
113.265191	23.21643	29
113.486061	23.185084	53
113.500391	23.150603	172
113.275377	23.118639	90
113.499839	23.149815	175
113.477853	23.17765	27
113.500411	23.150427	200
113.209403	23.167854	11
113.254913	23.176841	0
113.210563	23.166408	53
113.254222	23.181374	1
113.360849	22.94722	38
113.36764	22.9466	11
113.354364	22.951702	6
113.38057	23.128654	0
113.349076	23.00731	140
113.219587	23.135	191
113.33818	23.132411	74
113.25932	23.190394	1820
113.35879	22.938831	103
113.38961	23.129632	129
113.451619	23.105958	78
113.481805	23.091007	9
113.36477	22.947039	14
113.367736	22.946517	20
113.370037	22.952	173
113.350654	23.00219	21
113.264976	23.162433	175
113.371931	22.920103	0
113.467788	22.959339	67
113.367282	22.925042	0
113.399949	22.939525	12
113.317262	23.13936	0
113.306567	23.146031	233
113.29471	23.13577	98
113.309924	23.134207	471
113.342598	23.144112	75
113.340643	23.128789	17
113.284044	23.133153	16
113.293331	23.03103	2
113.293549	23.038761	0
113.339696	23.13567	467
113.386973	23.193499	103
113.366867	23.193797	2
113.287919	23.071963	93
113.243583	23.14083	4
113.2497	23.111239	25
113.314369	23.054723	43
113.368324	22.947824	857
113.310524	23.064057	0
113.461491	23.147064	2
113.366927	22.945555	62
113.25436	23.129901	14
113.306718	23.145741	867
113.311111	23.137596	421
113.395672	23.127875	1
113.383369	23.128622	106
113.230438	23.215833	0
113.392746	23.120735	0
113.387717	23.127535	0
113.31028	23.115884	2
113.267829	23.104435	77
113.290728	23.216481	112
113.303483	23.215467	5
113.299194	23.217409	1
113.309821	22.969461	6
113.353319	22.978253	30
113.2197	23.39388	0
113.288149	23.13385	36
113.270485	23.135181	3
113.347278	22.987526	1
113.273105	23.195453	861
113.313816	23.02617	6
113.251838	23.104472	9
113.289809	23.204703	97
113.21293	23.269689	54
113.423156	23.123136	1
113.41978	23.03705	42
113.326396	23.022739	24
113.37121	23.135818	11
113.82729	23.29463	0
113.25152	23.121795	35
113.2101	23.27109	0
113.208047	23.391572	1
113.320977	23.129805	2
113.24279	23.133852	1
113.34394	23.013589	4
113.214481	23.375599	0
113.203741	23.389277	28
113.209543	23.3972	285
113.408179	23.155859	153
113.21074	23.27029	27
113.232826	23.274206	347
113.208997	23.270628	6
113.21813	23.27126	1721
113.278898	23.082607	8
113.350361	22.947579	16
113.35069	23.168457	0
113.590136	23.543952	0
113.575603	23.546929	106
113.58545	23.54061	1008
113.367706	22.947317	211
113.31622	23.018089	91
113.585146	23.548107	165
113.588734	23.542466	0
113.273082	23.078231	4
113.318706	23.038366	1
113.362692	22.928625	23
113.354728	22.933006	0
113.24156	23.409281	0
113.292876	23.070543	475
113.327629	23.0883	0
113.391039	23.11876	0
113.356704	22.960678	100
113.33997	23.126612	105
113.339963	23.12885	0
113.364058	23.114334	6
113.320638	23.011728	5
113.362229	23.119305	0
113.38803	22.93693	9
113.34648	22.911198	0
113.370926	22.97653	0
113.461558	23.165793	483
113.4856	23.18555	4
113.23483	23.095257	0
113.466047	23.166872	207
113.224732	23.083893	18
113.235174	23.073171	100
113.459067	23.1686	1229
113.186875	23.422024	10
113.337457	23.130964	1
113.339275	23.086616	0
113.604922	23.118801	27
113.322362	23.085833	5
113.594536	23.12118	54
113.347481	22.996951	226
113.365615	22.947765	130
113.318493	23.02267	3
113.174144	23.428367	1691
113.292931	23.03454	57
113.175258	23.421403	286
113.293296	23.125616	1420
113.277512	23.082167	5
113.218307	23.129795	91
113.219476	23.134876	2
113.395324	23.060953	342
113.363796	22.928338	79
113.222571	23.120613	15
113.39511	23.060701	165
113.219168	23.135591	42
113.253283	23.113899	111
113.222864	23.136151	403
113.238418	23.114175	0
113.392896	23.061504	501
113.395484	23.06077	28
113.308091	23.091818	0
113.375023	23.046417	544
113.392137	23.060928	268
113.259344	23.125356	4
113.267415	23.161825	87
113.253343	23.149987	1065
113.339941	23.01431	28
113.394602	23.122998	0
113.413146	23.053236	232
113.25362	23.102562	3
113.27583	23.097068	1594
113.396931	23.062517	356
113.393303	23.062658	201
113.39038	23.014148	34
113.23349	23.094605	402
113.393436	22.985678	187
113.250094	23.110917	0
113.25222	23.06053	1
113.25158	23.203104	2
113.241669	23.117829	0
113.261589	23.157649	0
113.397223	22.982638	101
113.424735	23.200366	0
113.31172	23.09996	1
113.604072	23.213844	2
113.454585	23.153344	6
113.340696	23.157206	7
113.231063	23.060567	52
113.258102	23.191091	31
113.276	23.228532	1
113.264089	23.16244	63
113.272896	23.227077	56
113.551063	23.109703	5
113.608627	23.119175	40
113.80647	23.300168	5
113.35457	23.013124	136
113.826234	23.294957	0
113.844066	23.286298	0
113.196811	23.139674	11
113.387502	23.00001	36
113.38566	23.05825	0
113.373123	23.049743	139
113.36284	22.946975	51
113.279228	23.122469	0
113.375171	23.046466	422
113.374507	23.046544	112
113.371726	23.049287	229
113.297022	23.075866	1
113.321918	23.124879	220
113.211848	23.384115	2
113.40479	22.884413	85
113.25	23.175634	6
113.375796	23.052785	542
113.37417	23.12913	1
113.403057	22.891632	531
113.37439	23.046535	187
113.373903	23.046996	256
113.292583	23.085876	19
113.368797	22.936487	0
113.367897	22.928152	0
113.353531	22.931099	0
113.273525	23.10237	6
113.341445	23.130267	0
113.340332	23.132036	91
113.267768	23.174068	105
113.275683	23.097377	188
113.269279	23.180777	39
113.833522	23.296792	0
113.25623	23.10319	276
113.262415	23.190436	143
113.273262	23.122776	128
113.322868	23.196348	47
113.209251	23.41776	136
113.340142	23.127679	10
113.22657	23.405748	5
113.236943	23.402442	0
113.290605	23.205603	326
113.289813	23.204717	332
113.249122	23.164727	9
113.366713	23.192881	6
113.240211	23.202259	604
113.297453	23.07577	116
113.396904	23.123563	4
113.36503	23.200794	0
113.40045	23.117358	26
113.34725	22.996049	0
113.268354	23.224522	0
113.363216	22.963355	0
113.347148	22.987655	0
113.381088	23.160938	1
113.413138	23.171	3
113.39995	23.169099	9
113.304678	23.217991	90
113.218469	23.377184	34
113.300186	23.221139	48
113.28003	23.233658	10
113.340285	23.190387	5
113.359199	22.923895	7
113.322266	23.120634	25
113.345922	22.966193	1
113.367271	23.194562	129
113.32793	23.19117	114
113.244363	23.143901	1
113.320243	23.182029	1
113.263023	23.190933	12
113.366775	23.199048	41
113.307915	23.131452	99
113.80381	23.296379	0
113.544798	23.097606	1
113.833069	23.299893	3
113.264576	23.100958	1
113.268454	23.093568	81
113.377492	23.124832	8
113.371734	23.135923	1
113.353988	23.148597	857
113.207135	23.401242	28
113.6625	23.160603	0
113.33886	23.1298	0
113.324202	23.120495	8
113.644734	23.151079	0
113.290046	23.237833	6
113.342644	23.130603	478
113.28878	23.247892	1
113.264984	23.160026	1
113.283556	23.225751	120
113.296112	23.265226	0
113.256423	23.248626	76
113.257669	23.185638	1
113.835043	23.289173	18
113.265883	23.190049	151
113.557708	23.198453	1
113.239559	23.120172	176
113.36372	23.139168	0
113.832304	23.28773	104
113.589113	23.177804	5
113.588096	23.18169	15
113.322041	22.983049	0
113.293287	23.08913	9
113.375354	23.050366	73
113.606262	23.186901	1
113.39565	23.061074	642
113.571044	23.18688	0
113.488105	22.975223	7
113.289493	23.204138	3
113.443429	23.183576	0
113.558558	23.198705	7
113.565111	23.190891	640
113.558219	23.193315	126
113.271316	23.20119	47
113.264751	23.188544	19
113.569504	23.186814	132
113.56599	23.18695	11
113.262458	23.190574	947
113.331168	23.115529	1
113.549209	22.801159	1096
113.408519	23.114223	166
113.299537	23.069082	548
113.318504	23.090238	3
113.256077	23.151697	241
113.209103	23.387818	62
113.232334	23.15604	248
113.21428	23.378869	5
113.217126	23.398189	0
113.316818	23.139499	28
113.318534	23.118303	74
113.3384	23.134136	46
113.293251	23.031017	10
113.305999	23.011744	27
113.286071	23.081439	2684
113.369846	23.135465	14
113.228884	23.091074	1
113.2036	23.38682	63
113.367324	23.133481	19
113.34304	23.12936	11
113.302559	23.091841	2
113.328803	23.127704	30
113.277908	23.205938	2
113.331803	23.129561	0
113.302923	23.09079	57
113.324775	23.198124	112
113.338704	23.131701	13
113.399108	23.118665	605
113.273536	23.126142	84
113.254171	23.157904	25
113.32089	23.181281	54
113.20875	23.38877	6
113.386955	23.126646	45
113.227272	23.391723	3
113.22871	23.13446	19
113.224755	23.400452	10
113.38494	23.131672	15
113.276371	23.105805	6
113.324915	23.13444	124
113.263103	23.190956	67
113.344519	23.12881	434
113.321386	23.079637	4
113.307683	23.026905	2
113.293531	23.120385	3
113.234694	23.09472	4
113.199987	23.116249	5
113.23331	23.094016	25
113.30101	23.214021	162
113.22656	23.394973	1
113.233976	23.095181	39
113.211548	23.384734	0
113.196401	23.140952	0
113.3302	23.156831	33
113.237725	23.097554	51
113.835731	23.286561	19
113.469076	23.095556	30
113.248458	23.11628	71
113.386478	23.019525	5
113.384277	23.100299	0
113.34502	22.994819	0
113.346875	22.996017	32
113.383059	23.127506	1
113.268374	23.099016	22
113.383308	23.128971	39
113.278359	23.118058	61
113.389963	23.006186	35
113.345971	22.994736	104
113.295376	23.037037	71
113.281836	23.12213	1
113.267923	23.121251	107
113.298284	23.33593	365
113.324853	23.167528	27
113.346443	23.16805	64
113.333658	23.13032	3
113.316333	23.122346	1
113.403663	23.114098	6
113.30328	23.091726	0
113.429218	23.111415	7
113.312356	23.090817	2
113.342865	23.131213	18
113.28597	23.101439	0
113.531383	23.064606	101
113.530289	23.064659	474
113.371376	23.119073	0
113.25193	23.104821	39
113.292679	23.136152	399
113.52333	23.06953	23
113.32005	23.039164	7
113.301319	23.043379	565
113.527443	23.085693	463
113.511316	23.07829	177
113.412571	23.120294	13
113.399609	23.117435	0
113.430964	23.100561	0
113.40892	23.116546	34
113.318464	23.130409	7
113.327796	23.181816	1374
113.314566	22.982053	67
113.459456	23.103613	110
113.196803	23.139744	0
113.203974	23.401697	0
113.373082	23.041772	257
113.336853	22.831899	579
113.343345	22.835706	89
113.369361	23.198356	38
113.374687	23.047349	942
113.386726	23.193334	17
113.596123	23.169214	6
113.256446	23.114551	4
113.392156	23.061377	82
113.179026	23.450282	2
113.26502	23.110138	12
113.39491	23.061159	110
113.315324	23.020357	51
113.307955	23.093046	43
113.59365	23.189132	4
113.313469	22.976381	35
113.317282	22.972649	132
113.550557	22.800778	0
113.501786	23.176317	0
113.265145	23.190716	16
113.323059	23.09695	521
113.276605	23.226004	0
113.319364	23.081894	29
113.445617	23.186588	14
113.451783	23.106465	1
113.43126	23.126742	0
113.443577	23.184887	0
113.302329	23.087	0
113.466091	23.168459	0
113.297121	23.090663	13
113.340896	23.128495	57
113.344215	23.131608	91
113.252755	23.124931	474
113.442995	23.101626	3
113.326796	22.970974	12
113.3836	23.130347	216
113.34543	22.966823	78
113.345373	22.974139	2
113.329929	23.129237	0
113.344528	23.128681	105
113.296712	23.071331	5
113.415556	23.164519	242
113.320764	23.091997	237
113.409172	23.156557	121
113.379729	22.948888	13
113.362942	22.939301	0
113.416166	23.164885	248
113.364044	22.949705	0
113.386483	23.127773	19
113.36173	22.946099	9
113.399894	23.118347	42
113.172786	23.397494	15
113.351331	23.009864	1
113.338007	23.019637	1
113.272137	23.079169	75
113.296471	23.26626	36
113.306739	23.264616	102
113.300369	23.153083	146
113.305442	23.225399	30
113.292989	23.135748	1313
113.58795	23.530431	0
113.373411	23.135144	50
113.365337	22.918713	185
113.386816	23.009365	2
113.395229	23.009605	160
113.361873	22.925633	379
113.246253	23.132282	3
113.526786	23.052663	26
113.371517	22.919032	15
113.289594	23.133962	75
113.279588	23.206772	22
113.263808	23.091534	0
113.316187	23.124834	18
113.371737	23.133094	149
113.643721	23.155941	4
113.349584	23.013124	720
113.271089	23.095716	3
113.354164	22.944126	20
113.306722	23.095578	1773
113.367103	23.197008	317
113.36634	23.12074	0
113.269336	23.106221	0
113.348392	22.990671	1
113.319929	23.021672	0
113.348543	22.959484	90
113.311614	23.025746	1
113.32798	23.036405	1
113.335552	22.952534	16
113.340498	23.016821	45
113.366526	23.201272	5
113.33504	23.109376	838
113.373901	23.202366	0
113.352264	23.010649	83
113.242607	23.144906	255
113.225916	23.393648	0
113.247398	23.150829	9
113.26253	23.379906	250
113.29328	23.034146	4
113.37968	22.94084	113
113.607326	23.119509	0
113.333022	23.128483	95
113.159331	23.401176	0
113.354508	22.933822	77
113.368034	22.925022	67
113.354349	22.944527	5
113.254069	23.111986	0
113.289321	23.081212	14
113.385513	23.126688	15
113.400446	23.117356	67
113.229643	23.340649	3
113.300041	23.086736	44
113.283482	23.125749	11
113.821022	23.284238	50
113.242528	23.201068	3
113.152305	23.460548	3
113.322668	23.131273	36
113.343901	23.132495	170
113.814834	23.276162	27
113.313936	23.122793	59
113.827024	23.284174	134
113.350874	22.93434	0
113.544632	23.112263	129
113.339398	23.134182	618
113.263782	23.125805	38
113.325035	23.142428	74
113.288952	23.255592	0
113.263543	23.126299	27
113.60606	23.119167	17
113.248467	23.114831	30
113.342948	23.127668	460
113.354617	23.129646	0
113.236345	23.117033	200
113.24828	23.141888	176
113.420448	23.118182	0
113.331829	23.131815	198
113.27525	23.102863	29
113.813285	23.276368	24
113.288092	23.065641	257
113.34149	23.12907	1
113.375843	23.050056	2096
113.306482	23.222032	0
113.299651	23.043261	144
113.302128	23.215966	3
113.375672	23.052044	804
113.321067	23.020332	193
113.373199	23.04068	734
113.373128	23.049745	784
113.351004	22.958918	28
113.549761	22.803081	0
113.28751	23.205071	12
113.251182	23.061085	2
113.62198	23.130683	129
113.327109	23.197303	5
113.385763	23.127489	151
113.253506	23.062245	13
113.290293	23.216387	9
113.321106	23.1264	0
113.251385	23.062308	349
113.292948	23.034104	5
113.255807	23.061691	0
113.324797	23.126817	62
113.245325	23.051027	2
113.327164	23.120442	10
113.319691	23.089893	1333
113.302821	23.090667	32
113.312775	23.138898	470
113.316354	23.122325	10
113.321919	23.125237	0
113.339609	23.128877	62
113.28304	23.122693	172
113.278289	23.144235	1
113.312539	23.086199	0
113.26965	23.12917	5
113.26998	23.18084	6
113.36184	23.08847	0
113.327436	23.091103	0
113.338851	23.132303	24
113.254151	23.167969	0
113.339515	23.131813	12
113.411551	23.161914	113
113.355747	23.084453	37
113.347156	23.140058	55
113.322822	23.094888	0
113.332481	23.128643	16
113.34311	23.128671	303
113.29464	23.2674	0
113.321679	23.089551	0
113.410325	23.126427	0
113.305084	23.133986	84
113.317402	23.083126	8
113.312224	23.091325	31
113.601776	23.139099	28
113.240249	23.110486	0
113.299816	23.334732	315
113.452924	23.103646	401
113.286483	23.07648	0
113.35276	23.170415	1
113.311865	23.120379	4
113.295578	23.262657	4
113.29836	23.258864	5
113.320839	23.179495	0
113.60005	23.122106	1
113.28264	23.12477	87
113.330375	23.15674	93
113.340301	23.13157	0
113.201624	23.367189	62
113.27099	23.21513	1
113.288663	23.064799	3
113.394394	23.123952	78
113.262214	23.095386	0
113.272801	23.101722	290
113.32699	23.191682	160
113.848408	23.290473	22
113.396531	23.130261	8
113.457887	23.107191	2
113.24828	23.150738	3
113.45646	23.100251	10
113.422798	23.118587	25
113.42463	23.112065	1
113.451619	23.10186	1
113.469473	23.096427	0
113.336784	23.158273	12
113.312377	23.151651	52
113.32748	23.16133	0
113.299934	23.071147	10
113.30436	23.06512	67
113.222663	23.196292	6
113.23233	23.132349	27
113.306338	23.102163	0
113.231586	23.15634	0
113.400982	23.11904	112
113.272232	23.098413	183
113.406006	23.119471	87
113.271266	23.103333	1917
113.34951	23.178372	1
113.3525	23.172212	31
113.383514	23.129301	47
113.276031	23.072786	72
113.29137	23.08377	7
113.317837	23.13116	3
113.324918	23.141838	3
113.242187	23.172712	60
113.822502	23.290612	21
113.22675	23.145209	24
113.239596	23.172883	0
113.329238	23.084276	0
113.253455	23.160029	422
113.23428	23.128211	30
113.30225	23.233802	0
113.268142	23.160757	0
113.46845	23.102295	0
113.248343	23.368214	4
113.402095	23.168599	1
113.320068	23.174087	5
113.410293	23.157132	149
113.257251	23.16768	0
113.287419	23.13927	0
113.245416	23.394277	4
113.252935	23.208533	0
113.325953	23.187609	5
113.32601	23.183581	11
113.605656	23.123162	598
113.28302	23.093199	19
113.265415	23.084811	2
113.34477	22.967577	15
113.317498	22.976696	67
113.285089	23.082877	17
113.457676	22.886145	1
113.295406	23.125638	23
113.367828	23.132663	79
113.459447	22.883779	5
113.460258	22.884383	50
113.45457	22.887081	3
113.45733	22.886984	3
113.228693	23.397522	43
113.336762	23.132799	48
113.286178	23.084669	66
113.408963	23.047596	101
113.338049	23.132125	31
113.408426	23.047734	460
113.25914	23.19759	59
113.409123	23.047446	562
113.410324	23.04701	24
113.409236	23.047659	75
113.321614	23.141399	184
113.350078	23.172951	1024
113.330099	23.15691	0
113.409882	23.046775	671
113.330183	23.156049	66
113.353319	23.172537	0
113.3297	23.18084	85
113.587573	23.548508	16
113.324905	23.126656	255
113.317494	23.139233	0
113.284812	23.125862	9
113.328054	23.010634	0
113.294572	23.121302	13
113.304011	23.065542	23
113.316324	23.018311	70
113.327316	23.094494	42
113.256782	23.122112	0
113.349446	23.002088	8
113.326683	23.134185	24
113.3397	23.13567	0
113.380181	22.965988	327
113.260574	22.979233	0
113.339764	23.129061	54
113.330564	23.127295	0
113.235043	23.169484	11
113.402173	23.122301	148
113.294105	23.1424	150
113.637367	23.127127	18
113.22764	23.1422	1
113.446476	23.18755	132
113.450986	23.102966	66
113.327008	23.13216	15
113.327236	23.118188	20
113.611273	23.119593	18
113.332602	23.122655	124
113.38325	23.126277	12
113.349801	23.169757	6
113.340965	23.128223	0
113.462312	23.168833	6
113.268942	23.218031	28
113.406501	22.801603	2
113.250428	23.179949	6
113.305242	23.220131	107
113.34507	22.966604	24
113.313035	23.151476	6
113.315454	22.975195	247
113.329764	23.156016	21
113.550764	22.791276	650
113.222494	23.383112	12
113.352079	23.297161	0
113.257931	23.201108	0
113.363869	22.94947	1
113.331298	23.13137	0
113.307875	23.092508	2
113.324314	23.117355	65
113.285745	23.206698	3
113.303687	23.223583	5
113.281728	23.210364	0
113.316033	23.093802	5
113.194944	23.184686	38
113.205784	23.181206	1
113.24786	23.12434	51
113.26844	23.110754	181
113.274099	23.095517	24
113.263133	23.191236	38
113.293281	23.072701	917
113.274482	23.101047	0
113.277696	23.06822	2
113.343314	23.132358	78
113.264773	23.092724	21
113.40589	23.11985	0
113.382518	23.125907	0
113.325076	23.134509	29
113.45133	23.104287	71
113.310515	23.135893	6
113.369378	23.134216	31
113.331566	23.128771	369
113.341176	23.128415	87
113.290727	23.078633	510
113.364551	22.935222	0
113.338481	23.132082	5
113.265899	23.111053	2
113.300636	23.034575	2
113.316708	23.021995	0
113.481433	23.095845	30
113.322581	23.195952	0
113.327266	23.026082	106
113.343589	23.173909	0
113.22948	23.14435	326
113.233726	23.153989	87
113.245483	23.144933	315
113.228465	23.087595	5
113.274814	23.109415	0
113.325248	23.134049	1
113.319915	23.037481	0
113.264393	23.080377	26
113.264033	23.191398	35
113.315909	23.022978	0
113.241046	23.177617	1
113.44421	23.097314	2
113.352813	23.170442	49
113.263243	23.152355	138
113.54855	22.801813	13
113.374916	23.046439	143
113.54276	23.128584	53
113.370699	23.117651	71
113.256176	23.162126	104
